# Redshift log10(MStarSat_Threshold)[msun] log10(M200c)[msun] mean_velbias stddev_velbias
0.000000000000000000e+00 9.900000000000000355e+00 1.509999999999999432e+01 1.010337166662441666e+00 4.567730169439959340e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.519999999999999396e+01 1.012425992973569722e+00 5.284187042236727222e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.529999999999999361e+01 1.013004571748109761e+00 6.207645530258947345e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.539999999999999325e+01 1.012218344356588196e+00 7.980974881974717272e-03
0.000000000000000000e+00 9.900000000000000355e+00 1.549999999999999289e+01 1.009087519565058821e+00 1.077222263167466887e-02
0.000000000000000000e+00 9.900000000000000355e+00 1.559999999999999254e+01 1.006821780518172060e+00 1.419830472583835310e-02
0.000000000000000000e+00 1.000000000000000000e+01 1.350000000000000000e+01 9.242227544501654402e-01 4.671034576666296435e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.359999999999999964e+01 9.331072860618975229e-01 4.513640195252952882e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.369999999999999929e+01 9.414142389880956197e-01 4.303256541420707841e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.379999999999999893e+01 9.488234028772413176e-01 3.882333688899793078e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.389999999999999858e+01 9.556191825063230505e-01 3.791188275442546832e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.399999999999999822e+01 9.617826472037873664e-01 3.576527668977647501e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.409999999999999787e+01 9.675395926073867559e-01 3.540092940997375398e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.419999999999999751e+01 9.730811435258291953e-01 3.636629884831300407e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.429999999999999716e+01 9.778637001397308959e-01 3.713453207391072004e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.439999999999999680e+01 9.822976003902212927e-01 3.624753531936526600e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.449999999999999645e+01 9.866523375701422571e-01 3.580846519500171989e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.459999999999999609e+01 9.905949386503904996e-01 3.605250191992177312e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.469999999999999574e+01 9.945598835047995134e-01 3.732363513006415386e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.479999999999999538e+01 9.983999514654147145e-01 3.895913442434498740e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.489999999999999503e+01 1.002450977743536642e+00 4.067650533869968110e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.499999999999999467e+01 1.005919756010515975e+00 4.515526027588539701e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.509999999999999432e+01 1.008978970910057837e+00 4.836872375740868847e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.519999999999999396e+01 1.010902608302460148e+00 5.543347924716022189e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.529999999999999361e+01 1.011317654883190587e+00 6.417823751631104162e-03
0.000000000000000000e+00 1.000000000000000000e+01 1.539999999999999325e+01 1.010372476638596639e+00 8.404205844260555225e-03
