# Redshift log10(MStarSat_Threshold)[msun] <norm>[dex] norm+ norm- norm++ norm-- norm+++ norm--- <slope> slope+ slope- slope++ slope-- slope+++ slope--- <scatter>[ln] scatter+ scatter- scatter++ scatter-- scatter+++ scatter---
9.872809999999999642e-01 9.999999999999994671e+00 2.669403318529260716e+00 2.670714852913333104e+00 2.668103109371400272e+00 2.671924341728571850e+00 2.666669098506536439e+00 2.673451794272919901e+00 2.665263550848897545e+00 3.751385100622706137e-01 3.784720691920909208e-01 3.716107215309579215e-01 3.817776264480176041e-01 3.681755948121896438e-01 3.853629044078893950e-01 3.650762281699899137e-01 1.387519188048366159e-01 1.421227606720013581e-01 1.357678532828627826e-01 1.454073817076573516e-01 1.328824927926142707e-01 1.481777133670504898e-01 1.303168954377186828e-01
9.872809999999999642e-01 1.009999999999999432e+01 2.668117487639331209e+00 2.669490107970155179e+00 2.666880907116346400e+00 2.670740706087522121e+00 2.665530295400563521e+00 2.671790575036391502e+00 2.664453184811742759e+00 3.762378095629326236e-01 3.795966179190496947e-01 3.727690343050005239e-01 3.834895665448673774e-01 3.694303800203517230e-01 3.871742657886509398e-01 3.665106004122228311e-01 1.417074626777712620e-01 1.450836198620569228e-01 1.382126115138969935e-01 1.483146218792422144e-01 1.348606487314570057e-01 1.516947495569808679e-01 1.321685227184460631e-01
9.872809999999999642e-01 1.019999999999999396e+01 2.666494889697386128e+00 2.667845928033105274e+00 2.665012385614905721e+00 2.669034685547397423e+00 2.663742768416145434e+00 2.670688214500513524e+00 2.662517945623767091e+00 3.773155203785816258e-01 3.809808435465356635e-01 3.736355438246518612e-01 3.843452881855024539e-01 3.696770423649900494e-01 3.877978020572265816e-01 3.664274037254443006e-01 1.430809635472111430e-01 1.467580381106882992e-01 1.396908823819230649e-01 1.504322754233295700e-01 1.362881868857943324e-01 1.537886725419711220e-01 1.327640396708780479e-01
9.872809999999999642e-01 1.029999999999999361e+01 2.664173668065112910e+00 2.665642799662125917e+00 2.662845804057517807e+00 2.667003066471044903e+00 2.661396614329823329e+00 2.668053159142032449e+00 2.659792121376642449e+00 3.800769311426022146e-01 3.836285659364843670e-01 3.766282437333461353e-01 3.870579247261999867e-01 3.727902514068037743e-01 3.907824222492821131e-01 3.683884857591546713e-01 1.453427814529018036e-01 1.491360412319315265e-01 1.416730142055099284e-01 1.530804593622235865e-01 1.385444003786627798e-01 1.576191358139681642e-01 1.348720057718687249e-01
9.872809999999999642e-01 1.039999999999999325e+01 2.662511506074789480e+00 2.663983852984020295e+00 2.661024567856988821e+00 2.665368113632610836e+00 2.659597768217695446e+00 2.666886187180927958e+00 2.658302352101024724e+00 3.827690277481343717e-01 3.866370910774304948e-01 3.788135385281684031e-01 3.905103469661947435e-01 3.754003650801710501e-01 3.941068630385796134e-01 3.713164660569635012e-01 1.433514250854374672e-01 1.475222439682382924e-01 1.389468463941554988e-01 1.513598128081918015e-01 1.338450918960611413e-01 1.548483958841705421e-01 1.283139045747224150e-01
9.872809999999999642e-01 1.049999999999999289e+01 2.649259268930344025e+00 2.650946996613817941e+00 2.647499794174028587e+00 2.652602064439255170e+00 2.645629040101757923e+00 2.654272176828757157e+00 2.644198018085565316e+00 3.900766219286677661e-01 3.944454472631295228e-01 3.856184060150228965e-01 3.984976337134542579e-01 3.817463915570252220e-01 4.019383779218300701e-01 3.770874449905213255e-01 1.516457112050578482e-01 1.564483784937598931e-01 1.470230066602973562e-01 1.612917988419612370e-01 1.423801746423634662e-01 1.662903679756899400e-01 1.388802647683103630e-01
9.872809999999999642e-01 1.059999999999999254e+01 2.637535615734297956e+00 2.639647210359812757e+00 2.635536145891109072e+00 2.641669194130495057e+00 2.633469452543627742e+00 2.644355927515645632e+00 2.631877458063410113e+00 3.980802557613893899e-01 4.027153792288156731e-01 3.932027135506148130e-01 4.082942032935124033e-01 3.881019289793295468e-01 4.143123990517572630e-01 3.851496410939786452e-01 1.611404706602440062e-01 1.667954094345506788e-01 1.559651474628526990e-01 1.731015799642167119e-01 1.479945732926783442e-01 1.776651024283883717e-01 1.335152327198501909e-01
9.872809999999999642e-01 1.069999999999999218e+01 2.631403693890733919e+00 2.633892281538570579e+00 2.629070563333548272e+00 2.635956951602483667e+00 2.626842777260598893e+00 2.638994638995333375e+00 2.624491091637325191e+00 3.998393782225273529e-01 4.053678601603821763e-01 3.942120426935354360e-01 4.107901972947733960e-01 3.885199330288874875e-01 4.176900604557131080e-01 3.815380040382928550e-01 1.643746588273326814e-01 1.707611637083616962e-01 1.578975508953701645e-01 1.766405990590872721e-01 1.508393802641734005e-01 1.822205840188585724e-01 1.464020129733269726e-01
9.872809999999999642e-01 1.079999999999999183e+01 2.621936340462214243e+00 2.624866093755852781e+00 2.619166367482985258e+00 2.627945199136974885e+00 2.616566195374334214e+00 2.630767472434142107e+00 2.614208246315828710e+00 4.082959659521523399e-01 4.148512783565014850e-01 4.017523886599470018e-01 4.214369392709791939e-01 3.958250572932249245e-01 4.287414794970589305e-01 3.905017828199024987e-01 1.667404301320376259e-01 1.747581637600544580e-01 1.568765965216231406e-01 1.821692852436659626e-01 1.460670291951714495e-01 1.898102348207200141e-01 1.402667994086135017e-01
9.872809999999999642e-01 1.089999999999999147e+01 2.609342776952824572e+00 2.612420084707989254e+00 2.606066303906595216e+00 2.615201320186411049e+00 2.603088332098752122e+00 2.618760978846885745e+00 2.600298447443382344e+00 4.194899308778909930e-01 4.269513099075898377e-01 4.127523936449549735e-01 4.335023695434246926e-01 4.056861865131864420e-01 4.387805361090241218e-01 3.999753500040429954e-01 1.743432868386263213e-01 1.816450594992534973e-01 1.670996051441216157e-01 1.888192847837718569e-01 1.574717267768932782e-01 1.950867707203533530e-01 1.494590057203046274e-01
9.872809999999999642e-01 1.099999999999999112e+01 2.602262347578203627e+00 2.605808302577170998e+00 2.598527999210642925e+00 2.609579449121836703e+00 2.594507448563794227e+00 2.614684574600447231e+00 2.591567568129514054e+00 4.225073798454836993e-01 4.300947304901356349e-01 4.141651797814938640e-01 4.367566312741753554e-01 4.062199217385728534e-01 4.449323181117528780e-01 3.999545315233260512e-01 1.711879260255292357e-01 1.832319967962701135e-01 1.582624600042744634e-01 1.955306297682894157e-01 1.361682964898731085e-01 2.110758465388391791e-01 1.150083833138861172e-01
