# Redshift log10(MStarSat_Threshold)[msun] <norm>[dex] norm+ norm- norm++ norm-- norm+++ norm--- <slope> slope+ slope- slope++ slope-- slope+++ slope--- <scatter>[ln] scatter+ scatter- scatter++ scatter-- scatter+++ scatter---
1.043339500000000086e+00 8.699999999999999289e+00 2.692704050727929843e+00 2.694236074772057510e+00 2.691075443594712624e+00 2.695771144295090682e+00 2.689649770017554786e+00 2.697362378526046989e+00 2.687819990631926892e+00 3.603762069678684288e-01 3.667705427155216191e-01 3.542335988360366672e-01 3.722520295185492989e-01 3.486168781348623624e-01 3.790668939047746600e-01 3.430191591063188605e-01 1.217920142357056534e-01 1.254272146390158216e-01 1.180768800767429128e-01 1.294174245874341322e-01 1.148058711866167952e-01 1.326441659244397553e-01 1.103821671218738892e-01
1.043339500000000086e+00 8.899999999999998579e+00 2.692314678771645653e+00 2.693831016010047819e+00 2.690825648530031255e+00 2.695370246115856183e+00 2.689332551892985368e+00 2.696627291795100856e+00 2.687637743085723674e+00 3.614529848432879167e-01 3.674973935232294098e-01 3.554334356243149529e-01 3.733967025143082874e-01 3.495443205467894665e-01 3.790988685570427785e-01 3.438516853901534276e-01 1.214016097957076601e-01 1.251381417303439325e-01 1.176922220936095637e-01 1.288537751990465885e-01 1.140056805004805024e-01 1.319530563280532920e-01 1.107229420267855785e-01
1.043339500000000086e+00 8.999999999999998224e+00 2.691952326058404399e+00 2.693566466788236635e+00 2.690454952036371417e+00 2.694967124879881659e+00 2.689033651509252110e+00 2.696682649858376468e+00 2.687278660292038435e+00 3.612516559086098589e-01 3.674866978091063663e-01 3.548734641996786898e-01 3.725839648202912691e-01 3.489897321177968248e-01 3.781632123278212410e-01 3.438453308632068994e-01 1.205769666189799583e-01 1.241603791546404961e-01 1.166287920457673710e-01 1.277772207532889004e-01 1.123309010959590432e-01 1.309130634212802291e-01 1.086904454139858700e-01
1.043339500000000086e+00 9.199999999999997513e+00 2.691492871224903993e+00 2.693198555822561513e+00 2.689827196570421464e+00 2.694778164398501819e+00 2.688223793648050641e+00 2.696049533201932302e+00 2.686753687095514209e+00 3.599976655114012214e-01 3.664379851197021032e-01 3.535096692129509055e-01 3.722455858580364096e-01 3.468970966345271134e-01 3.784142495058472333e-01 3.406563045420749614e-01 1.197513537751531826e-01 1.239114271662209721e-01 1.158552584134659724e-01 1.278292810513713962e-01 1.120712747376190616e-01 1.308846117116650165e-01 1.088739972160745612e-01
1.043339500000000086e+00 9.399999999999996803e+00 2.690231232509987525e+00 2.691903637227055501e+00 2.688599045738813142e+00 2.693555706117338300e+00 2.686985438894454514e+00 2.694843658434597611e+00 2.685041959964439062e+00 3.623904836388114337e-01 3.686923324294288373e-01 3.560103554037379325e-01 3.753142808302619149e-01 3.493399071425941083e-01 3.815869767845098126e-01 3.433848688389364301e-01 1.216315869988500997e-01 1.258490508148303044e-01 1.171188405054960635e-01 1.298969125551181769e-01 1.134999416255254023e-01 1.342966120292413967e-01 1.102534177292584516e-01
1.043339500000000086e+00 9.499999999999996447e+00 2.688958705521249382e+00 2.690697957232982329e+00 2.687197506594987129e+00 2.692444252217136125e+00 2.685475903247086293e+00 2.693984635392382199e+00 2.683604863058058232e+00 3.635716721427095788e-01 3.701613919945853648e-01 3.575348100462362178e-01 3.765619715669250023e-01 3.505703245582372229e-01 3.824453348702283040e-01 3.450560783590052583e-01 1.249742404236963839e-01 1.294191445544152497e-01 1.209266239785384556e-01 1.335407885972840214e-01 1.163258227149550905e-01 1.378313532231547622e-01 1.111751443753464241e-01
1.043339500000000086e+00 9.699999999999995737e+00 2.685116297747456304e+00 2.686790418642992062e+00 2.683333800468044483e+00 2.688551217682143779e+00 2.681563449689953860e+00 2.690659008796165708e+00 2.679635567009801544e+00 3.654628917655400322e-01 3.722327820065126081e-01 3.585874860286260013e-01 3.783645596727735483e-01 3.518401640027711830e-01 3.849109082040030883e-01 3.460320987004877336e-01 1.274082307659068214e-01 1.318187669998458489e-01 1.231427663922676496e-01 1.361040891738019842e-01 1.192602054791255389e-01 1.404185238229307964e-01 1.145735923694279901e-01
1.043339500000000086e+00 9.899999999999995026e+00 2.680270017431192198e+00 2.682185205288455165e+00 2.678388296188521700e+00 2.684132581750085844e+00 2.676378311745374550e+00 2.685938000292458216e+00 2.674901026746312915e+00 3.655286629437837220e-01 3.724524365253139013e-01 3.584412305462499893e-01 3.795448839046326461e-01 3.508004663450450811e-01 3.867134170019702055e-01 3.419842282188764737e-01 1.334421750882214541e-01 1.383134651320671593e-01 1.282290078707864767e-01 1.438930758860338111e-01 1.222593360036054455e-01 1.479951181341881694e-01 1.141465295251998802e-01
1.043339500000000086e+00 9.999999999999994671e+00 2.678684513221103458e+00 2.680632133253070482e+00 2.676661542331689070e+00 2.682462272625757205e+00 2.674938071898245617e+00 2.685157678735939246e+00 2.672866763433053183e+00 3.659213374716019374e-01 3.737073607179034473e-01 3.586081014191970784e-01 3.803961297864064672e-01 3.512147775384347748e-01 3.877702179077502920e-01 3.453774648928441549e-01 1.317435308203702693e-01 1.378010526078420894e-01 1.254009060076417548e-01 1.436013026650034830e-01 1.200614702746480439e-01 1.493357619449259821e-01 1.167487258254873567e-01
1.043339500000000086e+00 1.009999999999999432e+01 2.677145367955453548e+00 2.679274507020060536e+00 2.675133335598602446e+00 2.681212923146965466e+00 2.673250234489370936e+00 2.682911082889882337e+00 2.671265269334040404e+00 3.664004483255478561e-01 3.742510227800610600e-01 3.583809898262974580e-01 3.814534987187802040e-01 3.510174795831563221e-01 3.892116275823859217e-01 3.444297450160080376e-01 1.331635103388128238e-01 1.391557258823505339e-01 1.264633258085450795e-01 1.442236706473935537e-01 1.201418673215542410e-01 1.483710980908710120e-01 1.151002582321608153e-01
1.043339500000000086e+00 1.019999999999999396e+01 2.675373567643347883e+00 2.677542614423555012e+00 2.673332615225261222e+00 2.679320287298683212e+00 2.671187736259246215e+00 2.681269784101462772e+00 2.669023441081720183e+00 3.657610967943381031e-01 3.734644816281689206e-01 3.581439957284428544e-01 3.812901545990845520e-01 3.498952174860777697e-01 3.905756664579060899e-01 3.445418037544907830e-01 1.328043872996419461e-01 1.380942246778940341e-01 1.270201557234663658e-01 1.431971666613817418e-01 1.215626583224290735e-01 1.495040746209582438e-01 1.175434716332357521e-01
1.043339500000000086e+00 1.029999999999999361e+01 2.672793903748869937e+00 2.674881183555885222e+00 2.670564534103091692e+00 2.676866444445077597e+00 2.668695852932972290e+00 2.679170161914401938e+00 2.666431255966847491e+00 3.653689558984929420e-01 3.731635157087982990e-01 3.567958538496348586e-01 3.815701859902417836e-01 3.497635907274258549e-01 3.881909765835897530e-01 3.418075187502687684e-01 1.345132917866791455e-01 1.414937788218104120e-01 1.280160464116047725e-01 1.489172021051461958e-01 1.210135829865304630e-01 1.556706494398816809e-01 1.147862972936527642e-01
1.043339500000000086e+00 1.039999999999999325e+01 2.671270415229193063e+00 2.673599965245647248e+00 2.669118279733349919e+00 2.675794139330786248e+00 2.666885487309633707e+00 2.677374627142006247e+00 2.665007988897240665e+00 3.639940826478893499e-01 3.729966079050834882e-01 3.558080644834602513e-01 3.816041993521858133e-01 3.474660036796901608e-01 3.903055483027101369e-01 3.403219973771663409e-01 1.375284660089581279e-01 1.439928471863845538e-01 1.305839330332717596e-01 1.500771001023895046e-01 1.244577748748759427e-01 1.574776875891405470e-01 1.182763498115125128e-01
1.043339500000000086e+00 1.049999999999999289e+01 2.667746570108028514e+00 2.670215393807386928e+00 2.665210093833255023e+00 2.672282650161150741e+00 2.663033612084509727e+00 2.674122000499649321e+00 2.661662017173925587e+00 3.661733031487934831e-01 3.749422417370985028e-01 3.569573210329777813e-01 3.837438671455409289e-01 3.486678167788346827e-01 3.950493213837338313e-01 3.396758538593483423e-01 1.371132498275414169e-01 1.445808334418731689e-01 1.284417827030827075e-01 1.511380117438234916e-01 1.225973269860359260e-01 1.573479263821872254e-01 1.190531229906980210e-01
1.043339500000000086e+00 1.059999999999999254e+01 2.660833662271284705e+00 2.663447741731859608e+00 2.658452046222893106e+00 2.666236208377180894e+00 2.655760085399242243e+00 2.668931094977886609e+00 2.653490591350796457e+00 3.696175514183586142e-01 3.791834141981114681e-01 3.603255953559210134e-01 3.891075372609489880e-01 3.508634749551394205e-01 3.983782644673325435e-01 3.435379605263491620e-01 1.456519332737222783e-01 1.530364668751164059e-01 1.374088863620752665e-01 1.604148421335389596e-01 1.287790803077546176e-01 1.672155016681658168e-01 1.218445030329331907e-01
1.043339500000000086e+00 1.069999999999999218e+01 2.655752862392134261e+00 2.658696983623821897e+00 2.653015687378975862e+00 2.661534464869229843e+00 2.650108963060674228e+00 2.664758629343522145e+00 2.648052078402021170e+00 3.672447736575790156e-01 3.780817468265680881e-01 3.571063603647419704e-01 3.881334219295604626e-01 3.468569447014620555e-01 4.006533303133633650e-01 3.357992693075121937e-01 1.339887603388901227e-01 1.462916973806068499e-01 1.222511918823398352e-01 1.548098290587045234e-01 1.113376780277607336e-01 1.627392606914329909e-01 1.031788590035261355e-01
1.043339500000000086e+00 1.079999999999999183e+01 2.647628221970224072e+00 2.650830578235618518e+00 2.644277400640792308e+00 2.653889969708782104e+00 2.641097514470334584e+00 2.655701227175878198e+00 2.637768522698437756e+00 3.795194349788355570e-01 3.913571995078196086e-01 3.674439460450732997e-01 4.026958556582665993e-01 3.553001595165776738e-01 4.147831088744140526e-01 3.458109318164860335e-01 1.416874855514326792e-01 1.526812006473032002e-01 1.292509826190383071e-01 1.694666184943342813e-01 1.170745627716255621e-01 1.813744520883110722e-01 1.090809835560296870e-01
1.043339500000000086e+00 1.089999999999999147e+01 2.637679897350200253e+00 2.641615289166295177e+00 2.633517532721473930e+00 2.645830221402059035e+00 2.629764199448315853e+00 2.648955816283201425e+00 2.626569363429672066e+00 3.822789768232848218e-01 3.953569493145913105e-01 3.675072508745275135e-01 4.099342576964211671e-01 3.541117152918793476e-01 4.225644300318470159e-01 3.417541205556477446e-01 1.502689078004958989e-01 1.683116291721742097e-01 1.249152842961179233e-01 1.874782733620831698e-01 1.073980622360854176e-01 1.952874296309674851e-01 9.678156630167331076e-02
1.043339500000000086e+00 1.099999999999999112e+01 2.634928669089890985e+00 2.640533754571386726e+00 2.629267387838420511e+00 2.645071276553305761e+00 2.624960689337659137e+00 2.647906175216840907e+00 2.620930535705378261e+00 3.856552360996978734e-01 3.997793761702864157e-01 3.722469963377175728e-01 4.149816395688590842e-01 3.554357249743538283e-01 4.351622328271774198e-01 3.389557031801080922e-01 1.495310380417103624e-01 1.734495585932576689e-01 8.216110925416791888e-02 1.888686739881510757e-01 7.146932634945800389e-02 1.993281953658039007e-01 6.524364477799524109e-02
